codigo_departamento,departamento,codigo_municipio,municipio,anio,poblacion_total
13,Bolívar,13894,Zambrano,2011,11659
15,Boyacá,15001,Tunja,2011,154630
15,Boyacá,15022,Almeida,2011,3317
15,Boyacá,15047,Aquitania,2011,15426
15,Boyacá,15051,Arcabuco,2011,5346
15,Boyacá,15087,Belén,2011,7647
15,Boyacá,15090,Berbeo,2011,1639
15,Boyacá,15092,Betéitiva,2011,2226
15,Boyacá,15097,Boavita,2011,6844
15,Boyacá,15104,Boyacá,2011,5020
15,Boyacá,15106,Briceño,2011,2446
15,Boyacá,15109,Buenavista,2011,4602
15,Boyacá,15114,Busbanzá,2011,1051
15,Boyacá,15131,Caldas,2011,3349
15,Boyacá,15135,Campohermoso,2011,3500
15,Boyacá,15162,Cerinza,2011,3912
15,Boyacá,15172,Chinavita,2011,3340
15,Boyacá,15176,Chiquinquirá,2011,51297
15,Boyacá,15180,Chiscas,2011,4468
15,Boyacá,15183,Chita,2011,9580
15,Boyacá,15185,Chitaraque,2011,5846
15,Boyacá,15187,Chivatá,2011,2779
15,Boyacá,15189,Ciénega,2011,4721
15,Boyacá,15204,Cómbita,2011,11953
15,Boyacá,15212,Coper,2011,3896
15,Boyacá,15215,Corrales,2011,2428
15,Boyacá,15218,Covarachía,2011,3232
15,Boyacá,15223,Cubará,2011,8809
15,Boyacá,15224,Cucaita,2011,3580
15,Boyacá,15226,Cuítiva,2011,1858
15,Boyacá,15232,Chíquiza,2011,4656
15,Boyacá,15236,Chivor,2011,2781
15,Boyacá,15238,Duitama,2011,110498
15,Boyacá,15244,El Cocuy,2011,4812
15,Boyacá,15248,El Espino,2011,3317
15,Boyacá,15272,Firavitoba,2011,6324
15,Boyacá,15276,Floresta,2011,3480
15,Boyacá,15293,Gachantivá,2011,2896
15,Boyacá,15296,Gámeza,2011,4948
15,Boyacá,15299,Garagoa,2011,16906
15,Boyacá,15317,Guacamayas,2011,2069
15,Boyacá,15322,Guateque,2011,10448
15,Boyacá,15325,Guayatá,2011,4107
15,Boyacá,15332,Güicán de La Sierra,2011,4605
15,Boyacá,15362,Iza,2011,1892
15,Boyacá,15367,Jenesano,2011,6943
15,Boyacá,15368,Jericó,2011,4170
15,Boyacá,15377,Labranzagrande,2011,3818
15,Boyacá,15380,La Capilla,2011,2851
15,Boyacá,15401,La Victoria,2011,1378
15,Boyacá,15403,La Uvita,2011,4587
15,Boyacá,15407,Villa de Leyva,2011,13695
15,Boyacá,15425,Macanal,2011,4843
15,Boyacá,15442,Maripí,2011,6202
15,Boyacá,15455,Miraflores,2011,8794
15,Boyacá,15464,Mongua,2011,4828
15,Boyacá,15466,Monguí,2011,4538
15,Boyacá,15469,Moniquirá,2011,21811
15,Boyacá,15476,Motavita,2011,5263
15,Boyacá,15480,Muzo,2011,9386
15,Boyacá,15491,Nobsa,2011,14576
15,Boyacá,15494,Nuevo Colón,2011,5084
15,Boyacá,15500,Oicatá,2011,2661
15,Boyacá,15507,Otanche,2011,7898
15,Boyacá,15511,Pachavita,2011,2672
15,Boyacá,15514,Páez,2011,3533
15,Boyacá,15516,Paipa,2011,30386
15,Boyacá,15518,Pajarito,2011,2493
15,Boyacá,15522,Panqueba,2011,1886
15,Boyacá,15531,Pauna,2011,7693
15,Boyacá,15533,Paya,2011,2507
15,Boyacá,15537,Paz de Río,2011,4840
15,Boyacá,15542,Pesca,2011,7888
15,Boyacá,15550,Pisba,2011,1723
15,Boyacá,15572,Puerto Boyacá,2011,42895
15,Boyacá,15580,Quípama,2011,4825
15,Boyacá,15599,Ramiriquí,2011,9576
15,Boyacá,15600,Ráquira,2011,7383
15,Boyacá,15621,Rondón,2011,2647
15,Boyacá,15632,Saboyá,2011,13144
15,Boyacá,15638,Sáchica,2011,4722
15,Boyacá,15646,Samacá,2011,16877
15,Boyacá,15660,San Eduardo,2011,2009
15,Boyacá,15664,San José de Pare,2011,5090
15,Boyacá,15667,San Luis de Gaceno,2011,5660
15,Boyacá,15673,San Mateo,2011,4431
15,Boyacá,15676,San Miguel de Sema,2011,3132
15,Boyacá,15681,San Pablo de Borbur,2011,6531
15,Boyacá,15686,Santana,2011,7284
15,Boyacá,15690,Santa María,2011,4042
15,Boyacá,15693,Santa Rosa de Viterbo,2011,12420
15,Boyacá,15696,Santa Sofía,2011,3130
15,Boyacá,15720,Sativanorte,2011,2552
15,Boyacá,15723,Sativasur,2011,1148
15,Boyacá,15740,Siachoque,2011,6664
15,Boyacá,15753,Soatá,2011,10550
15,Boyacá,15755,Socotá,2011,8134
15,Boyacá,15757,Socha,2011,7921
15,Boyacá,15759,Sogamoso,2011,117006
15,Boyacá,15761,Somondoco,2011,3165
15,Boyacá,15762,Sora,2011,2908
15,Boyacá,15763,Sotaquirá,2011,7827
15,Boyacá,15764,Soracá,2011,5682
15,Boyacá,15774,Susacón,2011,2972
15,Boyacá,15776,Sutamarchán,2011,5660
15,Boyacá,15778,Sutatenza,2011,4299
15,Boyacá,15790,Tasco,2011,6312
15,Boyacá,15798,Tenza,2011,4036
15,Boyacá,15804,Tibaná,2011,9108
15,Boyacá,15806,Tibasosa,2011,11538
15,Boyacá,15808,Tinjacá,2011,3025
15,Boyacá,15810,Tipacoque,2011,3582
15,Boyacá,15814,Toca,2011,8529
15,Boyacá,15816,Togüí,2011,4448
15,Boyacá,15820,Tópaga,2011,3526
15,Boyacá,15822,Tota,2011,5128
15,Boyacá,15832,Tununguá,2011,1568
15,Boyacá,15835,Turmequé,2011,6260
15,Boyacá,15837,Tuta,2011,7861
15,Boyacá,15839,Tutazá,2011,2097
15,Boyacá,15842,Úmbita,2011,7693
15,Boyacá,15861,Ventaquemada,2011,14503
15,Boyacá,15879,Viracachá,2011,2993
15,Boyacá,15897,Zetaquira,2011,4719
17,Caldas,17001,Manizales,2011,411019
17,Caldas,17013,Aguadas,2011,24462
17,Caldas,17042,Anserma,2011,36765
17,Caldas,17050,Aranzazu,2011,11533
17,Caldas,17088,Belalcázar,2011,11670
17,Caldas,17174,Chinchiná,2011,50584
17,Caldas,17272,Filadelfia,2011,12744
17,Caldas,17380,La Dorada,2011,69249
17,Caldas,17388,La Merced,2011,7170
17,Caldas,17433,Manzanares,2011,20255
17,Caldas,17442,Marmato,2011,8576
17,Caldas,17444,Marquetalia,2011,13921
17,Caldas,17446,Marulanda,2011,2994
17,Caldas,17486,Neira,2011,22672
17,Caldas,17495,Norcasia,2011,6641
17,Caldas,17513,Pácora,2011,16557
17,Caldas,17524,Palestina,2011,16473
17,Caldas,17541,Pensilvania,2011,22493
17,Caldas,17614,Riosucio,2011,45694
17,Caldas,17616,Risaralda,2011,11992
17,Caldas,17653,Salamina,2011,21004
17,Caldas,17662,Samaná,2011,23679
17,Caldas,17665,San José,2011,6582
17,Caldas,17777,Supía,2011,27476
17,Caldas,17867,Victoria,2011,10479
17,Caldas,17873,Villamaría,2011,57678
17,Caldas,17877,Viterbo,2011,13136
18,Caquetá,18001,Florencia,2011,162937
18,Caquetá,18029,Albania,2011,5913
18,Caquetá,18094,Belén de Los Andaquíes,2011,11985
18,Caquetá,18150,Cartagena del Chairá,2011,26393
18,Caquetá,18205,Curillo,2011,7206
18,Caquetá,18247,El Doncello,2011,20367
18,Caquetá,18256,El Paujíl,2011,17337
18,Caquetá,18410,La Montañita,2011,14602
18,Caquetá,18460,Milán,2011,9460
18,Caquetá,18479,Morelia,2011,3652
18,Caquetá,18592,Puerto Rico,2011,28334
18,Caquetá,18610,San José del Fragua,2011,11231
18,Caquetá,18753,San Vicente del Caguán,2011,46902
18,Caquetá,18756,Solano,2011,10121
18,Caquetá,18785,Solita,2011,7003
18,Caquetá,18860,Valparaíso,2011,9168
19,Cauca,19001,Popayán,2011,292988
19,Cauca,19022,Almaguer,2011,18741
19,Cauca,19050,Argelia,2011,24388
19,Cauca,19075,Balboa,2011,20438
19,Cauca,19100,Bolívar,2011,42244
19,Cauca,19110,Buenos Aires,2011,28245
19,Cauca,19130,Cajibío,2011,41002
19,Cauca,19137,Caldono,2011,34742
19,Cauca,19142,Caloto,2011,24512
19,Cauca,19212,Corinto,2011,24573
19,Cauca,19256,El Tambo,2011,52520
19,Cauca,19290,Florencia,2011,5425
19,Cauca,19300,Guachené,2011,22143
19,Cauca,19318,Guapi,2011,27443
19,Cauca,19355,Inzá,2011,26372
19,Cauca,19364,Jambaló,2011,15407
19,Cauca,19392,La Sierra,2011,11199
19,Cauca,19397,La Vega,2011,23532
19,Cauca,19418,López de Micay,2011,17706
19,Cauca,19450,Mercaderes,2011,21297
19,Cauca,19455,Miranda,2011,29538
19,Cauca,19473,Morales,2011,34027
19,Cauca,19513,Padilla,2011,9850
19,Cauca,19517,Páez,2011,38890
19,Cauca,19532,Patía,2011,36525
19,Cauca,19533,Piamonte,2011,7178
19,Cauca,19548,Piendamó - Tunía,2011,37781
19,Cauca,19573,Puerto Tejada,2011,40831
19,Cauca,19585,Puracé,2011,15510
19,Cauca,19622,Rosas,2011,11346
19,Cauca,19693,San Sebastián,2011,10577
19,Cauca,19698,Santander de Quilichao,2011,102064
19,Cauca,19701,Santa Rosa,2011,5709
19,Cauca,19743,Silvia,2011,32774
19,Cauca,19760,Sotará Paispamba,2011,12829
19,Cauca,19780,Suárez,2011,29571
19,Cauca,19785,Sucre,2011,9665
19,Cauca,19807,Timbío,2011,34108
19,Cauca,19809,Timbiquí,2011,24147
19,Cauca,19821,Toribío,2011,28927
19,Cauca,19824,Totoró,2011,21230
19,Cauca,19845,Villa Rica,2011,18764
20,Cesar,20001,Valledupar,2011,425252
20,Cesar,20011,Aguachica,2011,95063
20,Cesar,20013,Agustín Codazzi,2011,54842
20,Cesar,20032,Astrea,2011,18250
20,Cesar,20045,Becerril,2011,18846
20,Cesar,20060,Bosconia,2011,35520
20,Cesar,20175,Chimichagua,2011,29571
20,Cesar,20178,Chiriguaná,2011,24097
20,Cesar,20228,Curumaní,2011,33383
20,Cesar,20238,El Copey,2011,27857
20,Cesar,20250,El Paso,2011,29782
20,Cesar,20295,Gamarra,2011,13366
20,Cesar,20310,González,2011,4900
20,Cesar,20383,La Gloria,2011,14398
20,Cesar,20400,La Jagua de Ibirico,2011,38613
20,Cesar,20443,Manaure Balcón del Cesar,2011,8754
20,Cesar,20517,Pailitas,2011,16659
20,Cesar,20550,Pelaya,2011,17803
20,Cesar,20570,Pueblo Bello,2011,22172
20,Cesar,20614,Río de Oro,2011,14718
20,Cesar,20621,La Paz,2011,24463
20,Cesar,20710,San Alberto,2011,22801
20,Cesar,20750,San Diego,2011,16969
20,Cesar,20770,San Martín,2011,22262
20,Cesar,20787,Tamalameque,2011,13413
23,Córdoba,23001,Montería,2011,452158
23,Córdoba,23068,Ayapel,2011,47570
23,Córdoba,23079,Buenavista,2011,19638
23,Córdoba,23090,Canalete,2011,14705
23,Córdoba,23162,Cereté,2011,97549
23,Córdoba,23168,Chimá,2011,16028
23,Córdoba,23182,Chinú,2011,45000
23,Córdoba,23189,Ciénaga de Oro,2011,55858
23,Córdoba,23300,Cotorra,2011,19298
23,Córdoba,23350,La Apartada,2011,15607
23,Córdoba,23417,Lorica,2011,117922
23,Córdoba,23419,Los Córdobas,2011,16824
23,Córdoba,23464,Momil,2011,18132
23,Córdoba,23466,Montelíbano,2011,71803
23,Córdoba,23500,Moñitos,2011,26693
23,Córdoba,23555,Planeta Rica,2011,62288
23,Córdoba,23570,Pueblo Nuevo,2011,32155
23,Córdoba,23574,Puerto Escondido,2011,21192
23,Córdoba,23580,Puerto Libertador,2011,36450
23,Córdoba,23586,Purísima de La Concepción,2011,15899
23,Córdoba,23660,Sahagún,2011,99729
23,Córdoba,23670,San Andrés Sotavento,2011,41927
23,Córdoba,23672,San Antero,2011,30410
23,Córdoba,23675,San Bernardo del Viento,2011,34236
23,Córdoba,23678,San Carlos,2011,25071
23,Córdoba,23682,San José de Uré,2011,10673
23,Córdoba,23686,San Pelayo,2011,49921
23,Córdoba,23807,Tierralta,2011,85897
23,Córdoba,23815,Tuchín,2011,41868
23,Córdoba,23855,Valencia,2011,33317
25,Cundinamarca,25001,Agua de Dios,2011,10047
25,Cundinamarca,25019,Albán,2011,5511
25,Cundinamarca,25035,Anapoima,2011,11301
25,Cundinamarca,25040,Anolaima,2011,12098
25,Cundinamarca,25053,Arbeláez,2011,11657
25,Cundinamarca,25086,Beltrán,2011,1617
25,Cundinamarca,25095,Bituima,2011,2248
25,Cundinamarca,25099,Bojacá,2011,7233
25,Cundinamarca,25120,Cabrera,2011,4048
25,Cundinamarca,25123,Cachipay,2011,8446
25,Cundinamarca,25126,Cajicá,2011,58143
25,Cundinamarca,25148,Caparrapí,2011,12281
25,Cundinamarca,25151,Cáqueza,2011,14987
25,Cundinamarca,25154,Carmen de Carupa,2011,7061
25,Cundinamarca,25168,Chaguaní,2011,3905
25,Cundinamarca,25175,Chía,2011,93454
25,Cundinamarca,25178,Chipaque,2011,8239
25,Cundinamarca,25181,Choachí,2011,9768
25,Cundinamarca,25183,Chocontá,2011,16866
25,Cundinamarca,25200,Cogua,2011,17236
25,Cundinamarca,25214,Cota,2011,23130
25,Cundinamarca,25224,Cucunubá,2011,6380
25,Cundinamarca,25245,El Colegio,2011,18884
25,Cundinamarca,25258,El Peñón,2011,4589
25,Cundinamarca,25260,El Rosal,2011,16363
25,Cundinamarca,25269,Facatativá,2011,100825
25,Cundinamarca,25279,Fómeque,2011,10406
25,Cundinamarca,25281,Fosca,2011,5364
25,Cundinamarca,25286,Funza,2011,65524
25,Cundinamarca,25288,Fúquene,2011,4411
25,Cundinamarca,25290,Fusagasugá,2011,101733
25,Cundinamarca,25293,Gachalá,2011,4833
25,Cundinamarca,25295,Gachancipá,2011,11866
25,Cundinamarca,25297,Gachetá,2011,8491
25,Cundinamarca,25299,Gama,2011,3039
25,Cundinamarca,25307,Girardot,2011,80052
25,Cundinamarca,25312,Granada,2011,5506
25,Cundinamarca,25317,Guachetá,2011,11256
25,Cundinamarca,25320,Guaduas,2011,24679
25,Cundinamarca,25322,Guasca,2011,12766
25,Cundinamarca,25324,Guataquí,2011,2458
25,Cundinamarca,25326,Guatavita,2011,5347
25,Cundinamarca,25328,Guayabal de Síquima,2011,3834
25,Cundinamarca,25335,Guayabetal,2011,5064
25,Cundinamarca,25339,Gutiérrez,2011,3130
25,Cundinamarca,25368,Jerusalén,2011,2319
25,Cundinamarca,25372,Junín,2011,5797
25,Cundinamarca,25377,La Calera,2011,23139
25,Cundinamarca,25386,La Mesa,2011,25039
25,Cundinamarca,25394,La Palma,2011,9255
25,Cundinamarca,25398,La Peña,2011,5797
25,Cundinamarca,25402,La Vega,2011,13301
25,Cundinamarca,25407,Lenguazaque,2011,8640
25,Cundinamarca,25426,Machetá,2011,6048
25,Cundinamarca,25430,Madrid,2011,77772
25,Cundinamarca,25436,Manta,2011,3797
25,Cundinamarca,25438,Medina,2011,8073
25,Cundinamarca,25473,Mosquera,2011,85939
25,Cundinamarca,25483,Nariño,2011,1984
25,Cundinamarca,25486,Nemocón,2011,10166
25,Cundinamarca,25488,Nilo,2011,8069
25,Cundinamarca,25489,Nimaima,2011,3295
25,Cundinamarca,25491,Nocaima,2011,5377
25,Cundinamarca,25506,Venecia,2011,3767
25,Cundinamarca,25513,Pacho,2011,21405
25,Cundinamarca,25518,Paime,2011,4267
25,Cundinamarca,25524,Pandi,2011,4254
25,Cundinamarca,25530,Paratebueno,2011,6400
25,Cundinamarca,25535,Pasca,2011,8185
25,Cundinamarca,25572,Puerto Salgar,2011,12567
25,Cundinamarca,25580,Pulí,2011,3108
25,Cundinamarca,25592,Quebradanegra,2011,4419
25,Cundinamarca,25594,Quetame,2011,4666
25,Cundinamarca,25596,Quipile,2011,6274
25,Cundinamarca,25599,Apulo,2011,6992
25,Cundinamarca,25612,Ricaurte,2011,9488
25,Cundinamarca,25645,San Antonio del Tequendama,2011,9976
25,Cundinamarca,25649,San Bernardo,2011,8258
25,Cundinamarca,25653,San Cayetano,2011,4600
25,Cundinamarca,25658,San Francisco,2011,8462
25,Cundinamarca,25662,San Juan de Rioseco,2011,7734
25,Cundinamarca,25718,Sasaima,2011,9044
25,Cundinamarca,25736,Sesquilé,2011,8854
25,Cundinamarca,25740,Sibaté,2011,25455
25,Cundinamarca,25743,Silvania,2011,17810
25,Cundinamarca,25745,Simijaca,2011,10141
25,Cundinamarca,25754,Soacha,2011,445740
25,Cundinamarca,25758,Sopó,2011,18617
25,Cundinamarca,25769,Subachoque,2011,13839
25,Cundinamarca,25772,Suesca,2011,13279
25,Cundinamarca,25777,Supatá,2011,4549
25,Cundinamarca,25779,Susa,2011,5576
25,Cundinamarca,25781,Sutatausa,2011,4675
25,Cundinamarca,25785,Tabio,2011,16305
25,Cundinamarca,25793,Tausa,2011,6721
25,Cundinamarca,25797,Tena,2011,7791
25,Cundinamarca,25799,Tenjo,2011,16519
25,Cundinamarca,25805,Tibacuy,2011,3835
25,Cundinamarca,25807,Tibirita,2011,2900
25,Cundinamarca,25815,Tocaima,2011,13830
25,Cundinamarca,25817,Tocancipá,2011,27929
25,Cundinamarca,25823,Topaipí,2011,4111
25,Cundinamarca,25839,Ubalá,2011,8048
25,Cundinamarca,25841,Ubaque,2011,6212
25,Cundinamarca,25843,Villa de San Diego de Ubaté,2011,32026
25,Cundinamarca,25845,Une,2011,6103
25,Cundinamarca,25851,Útica,2011,3910
25,Cundinamarca,25862,Vergara,2011,6706
25,Cundinamarca,25867,Vianí,2011,3668
25,Cundinamarca,25871,Villagómez,2011,1694
25,Cundinamarca,25873,Villapinzón,2011,14563
25,Cundinamarca,25875,Villeta,2011,21790
25,Cundinamarca,25878,Viotá,2011,12255
25,Cundinamarca,25885,Yacopí,2011,12465
25,Cundinamarca,25898,Zipacón,2011,3938
25,Cundinamarca,25899,Zipaquirá,2011,96489
27,Chocó,27001,Quibdó,2011,119989
27,Chocó,27006,Acandí,2011,12586
27,Chocó,27025,Alto Baudó,2011,22806
27,Chocó,27050,Atrato,2011,5419
27,Chocó,27073,Bagadó,2011,9900
27,Chocó,27075,Bahía Solano,2011,9067
27,Chocó,27077,Bajo Baudó,2011,24769
27,Chocó,27099,Bojayá,2011,10407
27,Chocó,27135,El Cantón del San Pablo,2011,5883
27,Chocó,27150,Carmen del Darién,2011,11726
27,Chocó,27160,Cértegui,2011,6595
27,Chocó,27205,Condoto,2011,11643
27,Chocó,27245,El Carmen de Atrato,2011,7419
27,Chocó,27250,El Litoral del San Juan,2011,16031
27,Chocó,27361,Istmina,2011,32927
27,Chocó,27372,Juradó,2011,5595
27,Chocó,27413,Lloró,2011,9669
27,Chocó,27425,Medio Atrato,2011,6988
27,Chocó,27430,Medio Baudó,2011,13423
27,Chocó,27450,Medio San Juan,2011,9919
27,Chocó,27491,Nóvita,2011,8433
27,Chocó,27495,Nuquí,2011,13103
27,Chocó,27580,Río Iró,2011,7220
27,Chocó,27600,Río Quito,2011,5469
27,Chocó,27615,Riosucio,2011,39917
27,Chocó,27660,San José del Palmar,2011,5064
27,Chocó,27745,Sipí,2011,2820
27,Chocó,27787,Tadó,2011,16120
27,Chocó,27800,Unguía,2011,11836
27,Chocó,27810,Unión Panamericana,2011,7344
41,Huila,41001,Neiva,2011,330022
41,Huila,41006,Acevedo,2011,22458
41,Huila,41013,Agrado,2011,8292
41,Huila,41016,Aipe,2011,14775
41,Huila,41020,Algeciras,2011,21677
41,Huila,41026,Altamira,2011,3940
41,Huila,41078,Baraya,2011,8267
41,Huila,41132,Campoalegre,2011,30037
41,Huila,41206,Colombia,2011,7804
41,Huila,41244,Elías,2011,3870
41,Huila,41298,Garzón,2011,65965
41,Huila,41306,Gigante,2011,23696
41,Huila,41319,Guadalupe,2011,16465
41,Huila,41349,Hobo,2011,6947
41,Huila,41357,Íquira,2011,8676
41,Huila,41359,Isnos,2011,22956
41,Huila,41378,La Argentina,2011,11619
41,Huila,41396,La Plata,2011,55532
41,Huila,41483,Nátaga,2011,6020
41,Huila,41503,Oporapa,2011,10557
41,Huila,41518,Paicol,2011,6066
41,Huila,41524,Palermo,2011,24135
41,Huila,41530,Palestina,2011,10004
41,Huila,41548,Pital,2011,12986
41,Huila,41551,Pitalito,2011,109564
41,Huila,41615,Rivera,2011,21629
41,Huila,41660,Saladoblanco,2011,9720
41,Huila,41668,San Agustín,2011,30441
41,Huila,41676,Santa María,2011,9977
41,Huila,41770,Suaza,2011,18895
41,Huila,41791,Tarqui,2011,16206
41,Huila,41797,Tesalia,2011,9935
41,Huila,41799,Tello,2011,11627
41,Huila,41801,Teruel,2011,7785
41,Huila,41807,Timaná,2011,20474
41,Huila,41872,Villavieja,2011,7143
41,Huila,41885,Yaguará,2011,7256
44,La Guajira,44001,Riohacha,2011,154539
44,La Guajira,44035,Albania,2011,23388
44,La Guajira,44078,Barrancas,2011,29519
44,La Guajira,44090,Dibulla,2011,30198
44,La Guajira,44098,Distracción,2011,11925
44,La Guajira,44110,El Molino,2011,6517
44,La Guajira,44279,Fonseca,2011,36023
44,La Guajira,44378,Hatonuevo,2011,16845
44,La Guajira,44420,La Jagua del Pilar,2011,2982
44,La Guajira,44430,Maicao,2011,141759
44,La Guajira,44560,Manaure,2011,69557
44,La Guajira,44650,San Juan del Cesar,2011,42288
44,La Guajira,44847,Uribia,2011,137911
44,La Guajira,44855,Urumita,2011,10470
44,La Guajira,44874,Villanueva,2011,24822
47,Magdalena,47001,Santa Marta,2011,441291
47,Magdalena,47030,Algarrobo,2011,13581
47,Magdalena,47053,Aracataca,2011,35771
47,Magdalena,47058,Ariguaní,2011,28668
47,Magdalena,47161,Cerro de San Antonio,2011,9004
47,Magdalena,47170,Chibolo,2011,18427
47,Magdalena,47189,Ciénaga,2011,115521
47,Magdalena,47205,Concordia,2011,9728
47,Magdalena,47245,El Banco,2011,59184
47,Magdalena,47258,El Piñón,2011,19277
47,Magdalena,47268,El Retén,2011,17925
47,Magdalena,47288,Fundación,2011,59997
47,Magdalena,47318,Guamal,2011,24401
47,Magdalena,47460,Nueva Granada,2011,16118
47,Magdalena,47541,Pedraza,2011,8122
47,Magdalena,47545,Pijiño del Carmen,2011,11723
47,Magdalena,47551,Pivijay,2011,33777
47,Magdalena,47555,Plato,2011,54860
47,Magdalena,47570,Puebloviejo,2011,25054
47,Magdalena,47605,Remolino,2011,10925
47,Magdalena,47660,Sabanas de San Ángel,2011,13674
47,Magdalena,47675,Salamina,2011,9807
47,Magdalena,47692,San Sebastián de Buenavista,2011,17259
47,Magdalena,47703,San Zenón,2011,9934
47,Magdalena,47707,Santa Ana,2011,29657
47,Magdalena,47720,Santa Bárbara de Pinto,2011,10753
47,Magdalena,47745,Sitionuevo,2011,24067
47,Magdalena,47798,Tenerife,2011,12531
47,Magdalena,47960,Zapayán,2011,8975
47,Magdalena,47980,Zona Bananera,2011,54966
50,Meta,50001,Villavicencio,2011,464527
50,Meta,50006,Acacías,2011,75305
50,Meta,50110,Barranca de Upía,2011,5284
50,Meta,50124,Cabuyaro,2011,5137
50,Meta,50150,Castilla la Nueva,2011,11746
50,Meta,50223,Cubarral,2011,6255
50,Meta,50226,Cumaral,2011,20141
50,Meta,50245,El Calvario,2011,1937
50,Meta,50251,El Castillo,2011,8058
50,Meta,50270,El Dorado,2011,3460
50,Meta,50287,Fuente de Oro,2011,10333
50,Meta,50313,Granada,2011,61327
50,Meta,50318,Guamal,2011,12813
50,Meta,50325,Mapiripán,2011,6879
50,Meta,50330,Mesetas,2011,10853
50,Meta,50350,La Macarena,2011,21610
50,Meta,50370,Uribe,2011,8530
50,Meta,50400,Lejanías,2011,10878
50,Meta,50450,Puerto Concordia,2011,8054
50,Meta,50568,Puerto Gaitán,2011,33643
50,Meta,50573,Puerto López,2011,27614
50,Meta,50577,Puerto Lleras,2011,9624
50,Meta,50590,Puerto Rico,2011,12854
50,Meta,50606,Restrepo,2011,16091
50,Meta,50680,San Carlos de Guaroa,2011,10289
50,Meta,50683,San Juan de Arama,2011,8734
50,Meta,50686,San Juanito,2011,1366
50,Meta,50689,San Martín,2011,24310
50,Meta,50711,Vistahermosa,2011,17625
52,Nariño,52001,Pasto,2011,380245
52,Nariño,52019,Albán,2011,10474
52,Nariño,52022,Aldana,2011,7046
52,Nariño,52036,Ancuya,2011,9351
52,Nariño,52051,Arboleda,2011,8274
52,Nariño,52079,Barbacoas,2011,49506
52,Nariño,52083,Belén,2011,5722
52,Nariño,52110,Buesaco,2011,23566
52,Nariño,52203,Colón,2011,8693
52,Nariño,52207,Consacá,2011,13294
52,Nariño,52210,Contadero,2011,7095
52,Nariño,52215,Córdoba,2011,14848
52,Nariño,52224,Cuaspud Carlosama,2011,8657
52,Nariño,52227,Cumbal,2011,32668
52,Nariño,52233,Cumbitara,2011,6152
52,Nariño,52240,Chachagüí,2011,14563
52,Nariño,52250,El Charco,2011,22941
52,Nariño,52254,El Peñol,2011,8379
52,Nariño,52256,El Rosario,2011,11616
52,Nariño,52258,El Tablón de Gómez,2011,13738
52,Nariño,52260,El Tambo,2011,16316
52,Nariño,52287,Funes,2011,7337
52,Nariño,52317,Guachucal,2011,18263
52,Nariño,52320,Guaitarilla,2011,12418
